case_id,activity,timestamp,resource,channel,region,issue_type
ORD-07054,Order Placed,2025-05-19 16:52:00.000000,Website,Online,North,DUPLICATE_EVENT
ORD-07054,Payment Confirmed,2025-05-19 16:55:42.444876,PaymentGateway,Online,North,DUPLICATE_EVENT
ORD-07054,SAP Booking,2025-05-19 16:57:21.453755,SAP_EWM,Online,North,DUPLICATE_EVENT
ORD-07054,Warehouse Assignment,2025-05-19 17:02:48.672438,WMS,Online,North,DUPLICATE_EVENT
ORD-07054,Picking,2025-05-19 17:07:20.095713,Warehouse_Staff,Online,North,DUPLICATE_EVENT
ORD-07054,Packing,2025-05-19 17:29:37.392053,Warehouse_Staff,Online,North,DUPLICATE_EVENT
ORD-07054,Dispatch,2025-05-19 17:46:52.277195,Logistics,Online,North,DUPLICATE_EVENT
ORD-07054,Delivery Confirmed,2025-05-19 17:58:27.691479,Carrier,Online,North,DUPLICATE_EVENT
ORD-07055,Order Placed,2025-09-17 11:41:00.000000,Website,Online,North,DUPLICATE_EVENT
ORD-07055,Payment Confirmed,2025-09-17 11:43:29.226027,PaymentGateway,Online,North,DUPLICATE_EVENT
ORD-07055,SAP Booking,2025-09-17 11:44:32.591466,SAP_EWM,Online,North,DUPLICATE_EVENT
ORD-07055,Warehouse Assignment,2025-09-17 11:52:43.617376,WMS,Online,North,DUPLICATE_EVENT
ORD-07055,Picking,2025-09-17 12:00:00.091247,Warehouse_Staff,Online,North,DUPLICATE_EVENT
ORD-07055,Packing,2025-09-17 12:32:36.976489,Warehouse_Staff,Online,North,DUPLICATE_EVENT
ORD-07055,Dispatch,2025-09-17 13:03:50.753557,Logistics,Online,North,DUPLICATE_EVENT
ORD-07055,Delivery Confirmed,2025-09-17 13:11:16.833232,Carrier,Online,North,DUPLICATE_EVENT
ORD-07061,Payment Confirmed,,PaymentGateway,ClickCollect,South,MISSING_TIMESTAMP
ORD-07062,Store Assignment,2025-10-15 15:15:38.106313,,ClickCollect,East,NULL_RESOURCE
ORD-07063,Order Placed,2025-07-22 18:15:00.000000,Website,Online,West,DUPLICATE_EVENT
ORD-07063,Payment Confirmed,2025-07-22 18:19:04.274409,PaymentGateway,Online,West,DUPLICATE_EVENT
ORD-07063,SAP Booking,2025-07-22 18:21:10.602108,SAP_EWM,Online,West,DUPLICATE_EVENT
ORD-07063,Warehouse Assignment,2025-07-22 18:27:48.913285,WMS,Online,West,DUPLICATE_EVENT
ORD-07063,Picking,2025-07-22 18:31:48.363809,Warehouse_Staff,Online,West,DUPLICATE_EVENT
ORD-07063,Packing,2025-07-22 19:06:49.928486,Warehouse_Staff,Online,West,DUPLICATE_EVENT
ORD-07063,Delivery Confirmed,2025-07-22 19:40:58.299643,Carrier,Online,West,DUPLICATE_EVENT
ORD-07063,Dispatch,2027-06-01 00:00:00.000000,Logistics,Online,West,FUTURE_TIMESTAMP
ORD-07065,SAP Booking,2025-01-17 14:38:31.977462,,Online,North,NULL_RESOURCE
ORD-07066,Order Placed,,Website,Online,Online,MISSING_TIMESTAMP
ORD-07067,Order Placed,2025-10-20 21:38:00.000000,Website,Online,West,DUPLICATE_EVENT
ORD-07067,Payment Confirmed,2025-10-20 21:41:04.499634,PaymentGateway,Online,West,DUPLICATE_EVENT
ORD-07067,SAP Booking,2025-10-20 21:43:28.030847,SAP_EWM,Online,West,DUPLICATE_EVENT
ORD-07067,Warehouse Assignment,2025-10-20 21:56:08.247891,,Online,West,NULL_RESOURCE
ORD-07067,Warehouse Assignment,2025-10-20 21:56:08.247891,WMS,Online,West,DUPLICATE_EVENT
ORD-07067,Picking,2025-10-20 22:00:35.710749,Warehouse_Staff,Online,West,DUPLICATE_EVENT
ORD-07067,Packing,2025-10-20 23:00:41.072671,Warehouse_Staff,Online,West,DUPLICATE_EVENT
ORD-07067,Dispatch,2025-10-20 23:30:08.082798,Logistics,Online,West,DUPLICATE_EVENT
ORD-07067,Delivery Confirmed,2025-10-20 23:48:35.903154,Carrier,Online,West,DUPLICATE_EVENT
ORD-07069,Order Placed,,Website,ClickCollect,Online,MISSING_TIMESTAMP
ORD-07071,Dispatch,2025-04-07 19:38:29.659304,Warehouse_Staff,Marketplace,Online,WRONG_SEQUENCE
ORD-07074,Packing,2025-02-11 11:55:49.516546,,Online,West,NULL_RESOURCE
ORD-07078,Packing,2027-06-01 00:00:00.000000,Warehouse_Staff,Online,South,FUTURE_TIMESTAMP
ORD-07086,Payment Confirmed,2027-06-01 00:00:00.000000,PaymentGateway,Online,South,FUTURE_TIMESTAMP
ORD-07088,SAP Booking,2025-11-26 21:56:33.092004,,Online,Online,NULL_RESOURCE
ORD-07089,Payment Confirmed,2025-06-04 09:16:36.147951,,Online,East,NULL_RESOURCE
ORD-07089,Delivery Confirmed,2025-06-04 10:51:26.305002,,Online,East,NULL_RESOURCE
ORD-07089,Order Placed,,Website,Online,East,MISSING_TIMESTAMP
ORD-07090,Payment Confirmed,,PaymentGateway,Marketplace,East,MISSING_TIMESTAMP
ORD-07093,Order Placed,2025-02-05 09:56:00.000000,,Marketplace,West,NULL_RESOURCE
ORD-07095,SAP Booking,,SAP_EWM,ClickCollect,South,MISSING_TIMESTAMP
ORD-07096,Order Placed,,Website,Online,East,MISSING_TIMESTAMP
ORD-07099,SAP Booking,,SAP_EWM,ClickCollect,North,MISSING_TIMESTAMP
ORD-07103,Order Placed,,Website,Online,North,MISSING_TIMESTAMP
ORD-07105,Packing,,Warehouse_Staff,Online,South,MISSING_TIMESTAMP
ORD-07106,Warehouse Assignment,,WMS,Online,East,MISSING_TIMESTAMP
ORD-07108,Dispatch,2027-06-01 00:00:00.000000,Logistics,Marketplace,East,FUTURE_TIMESTAMP
ORD-07117,Packing,,Warehouse_Staff,Online,East,MISSING_TIMESTAMP
ORD-07119,Payment Confirmed,,PaymentGateway,Online,South,MISSING_TIMESTAMP
ORD-07121,Dispatch,,Logistics,Marketplace,North,MISSING_TIMESTAMP
ORD-07122,Picking,,Warehouse_Staff,Online,East,MISSING_TIMESTAMP
ORD-07128,Order Placed,,Website,Online,North,MISSING_TIMESTAMP
ORD-07130,Payment Confirmed,,PaymentGateway,Online,North,MISSING_TIMESTAMP
ORD-07131,Packing,,Warehouse_Staff,Online,West,MISSING_TIMESTAMP
ORD-07133,Delivery Confirmed,2025-03-17 15:55:58.104732,,Online,West,NULL_RESOURCE
ORD-07136,Packing,2025-12-10 14:02:25.971196,,Online,North,NULL_RESOURCE
ORD-07138,Payment Confirmed,,PaymentGateway,Online,North,MISSING_TIMESTAMP
ORD-07143,Warehouse Assignment,,WMS,Online,East,MISSING_TIMESTAMP
ORD-07144,Delivery Confirmed,2025-02-02 12:36:45.567597,,Online,West,NULL_RESOURCE
ORD-07144,Warehouse Assignment,,WMS,Online,West,MISSING_TIMESTAMP
ORD-07146,Payment Confirmed,2025-05-05 15:47:23.090792,PaymentGateway,Online,East,DUPLICATE_EVENT
ORD-07146,SAP Booking,2025-05-05 15:48:58.771657,SAP_EWM,Online,East,DUPLICATE_EVENT
ORD-07146,Warehouse Assignment,2025-05-05 15:56:15.731892,WMS,Online,East,DUPLICATE_EVENT
ORD-07146,Picking,2025-05-05 16:03:14.696414,Warehouse_Staff,Online,East,DUPLICATE_EVENT
ORD-07146,Packing,2025-05-05 16:58:57.717884,Warehouse_Staff,Online,East,DUPLICATE_EVENT
ORD-07146,Dispatch,2025-05-05 17:11:22.141354,Logistics,Online,East,DUPLICATE_EVENT
ORD-07146,Delivery Confirmed,2025-05-05 17:29:54.057073,Carrier,Online,East,DUPLICATE_EVENT
ORD-07146,Order Placed,,Website,Online,East,MISSING_TIMESTAMP
ORD-07146,Order Placed,,Website,Online,East,DUPLICATE_EVENT
ORD-07149,Payment Confirmed,2025-03-19 11:35:34.331356,,Marketplace,North,NULL_RESOURCE
ORD-07160,Delivery Confirmed,,Carrier,Online,West,MISSING_TIMESTAMP
ORD-07161,Packing,2027-06-01 00:00:00.000000,Warehouse_Staff,Online,South,FUTURE_TIMESTAMP
ORD-07161,Payment Confirmed,,PaymentGateway,Online,South,MISSING_TIMESTAMP
ORD-07162,Order Placed,2025-07-19 16:44:00.000000,,ClickCollect,East,NULL_RESOURCE
ORD-07163,Picking,2025-10-30 12:04:14.733215,,Online,Online,NULL_RESOURCE
ORD-07166,Picking,2025-02-25 11:16:56.463225,,ClickCollect,South,NULL_RESOURCE
ORD-07167,Delivery Confirmed,,Carrier,Marketplace,South,MISSING_TIMESTAMP
ORD-07170,Dispatch,,Logistics,Online,West,MISSING_TIMESTAMP
ORD-07171,Dispatch,2025-07-14 19:32:51.533000,,Online,East,NULL_RESOURCE
ORD-07175,Packing,,Warehouse_Staff,Online,North,MISSING_TIMESTAMP
ORD-07179,Order Placed,,Marketplace_API,Marketplace,North,MISSING_TIMESTAMP
ORD-07180,Delivery Confirmed,2025-03-20 20:44:48.962636,,Online,South,NULL_RESOURCE
ORD-07185,Order Placed,,Website,Online,North,MISSING_TIMESTAMP
ORD-07187,Warehouse Assignment,2025-08-23 09:30:40.132274,,Online,West,NULL_RESOURCE
ORD-07189,Marketplace Sync,,SAP_EWM,Marketplace,South,MISSING_TIMESTAMP
ORD-07193,SAP Booking,,SAP_EWM,Online,South,MISSING_TIMESTAMP
ORD-07194,Delivery Confirmed,2025-04-14 09:19:39.712550,,Online,North,NULL_RESOURCE
ORD-07195,SAP Booking,,SAP_EWM,Online,West,MISSING_TIMESTAMP
ORD-07199,SAP Booking,,SAP_EWM,Online,North,MISSING_TIMESTAMP
ORD-07200,Dispatch,,Logistics,Online,Online,MISSING_TIMESTAMP
ORD-07205,Order Placed,,Website,Online,Online,MISSING_TIMESTAMP
ORD-07209,Dispatch,2025-04-25 21:42:27.669956,,Marketplace,Online,NULL_RESOURCE
ORD-07213,Collected by Customer,2025-04-18 15:59:35.278953,,ClickCollect,South,NULL_RESOURCE
ORD-07217,Picking,2025-06-26 11:18:29.306467,,Online,East,NULL_RESOURCE
ORD-07217,Delivery Confirmed,2027-06-01 00:00:00.000000,Carrier,Online,East,FUTURE_TIMESTAMP
ORD-07220,Order Placed,,Website,ClickCollect,East,MISSING_TIMESTAMP
ORD-07222,Picking,2025-09-22 13:38:00.604832,,Online,North,NULL_RESOURCE
ORD-07226,Picking,,Store_Staff,ClickCollect,East,MISSING_TIMESTAMP
ORD-07234,Order Placed,2025-04-25 13:26:00.000000,,ClickCollect,North,NULL_RESOURCE
ORD-07251,Marketplace Sync,,SAP_EWM,Marketplace,Online,MISSING_TIMESTAMP
ORD-07254,Ready for Collection,2025-01-07 14:02:51.758246,,ClickCollect,South,NULL_RESOURCE
ORD-07258,SAP Booking,,SAP_EWM,Marketplace,Online,MISSING_TIMESTAMP
ORD-07259,Order Placed,2025-05-28 19:12:00.000000,,Online,Online,NULL_RESOURCE
ORD-07261,Delivery Confirmed,2025-06-05 07:57:54.429406,,Online,South,NULL_RESOURCE
ORD-07264,Warehouse Assignment,,WMS,Online,Online,MISSING_TIMESTAMP
ORD-07270,Order Placed,2025-02-10 06:25:00.000000,Website,Online,Online,DUPLICATE_EVENT
ORD-07270,Payment Confirmed,2025-02-10 06:28:11.298940,PaymentGateway,Online,Online,DUPLICATE_EVENT
ORD-07270,SAP Booking,2025-02-10 06:29:32.581359,SAP_EWM,Online,Online,DUPLICATE_EVENT
ORD-07270,Warehouse Assignment,2025-02-10 06:42:27.086352,WMS,Online,Online,DUPLICATE_EVENT
ORD-07270,Picking,2025-02-10 06:49:37.932102,Warehouse_Staff,Online,Online,DUPLICATE_EVENT
ORD-07270,Packing,2025-02-10 07:28:57.002401,Warehouse_Staff,Online,Online,DUPLICATE_EVENT
ORD-07270,Dispatch,2025-02-10 07:45:36.207520,Logistics,Online,Online,DUPLICATE_EVENT
ORD-07270,Delivery Confirmed,2025-02-10 08:03:39.617659,Carrier,Online,Online,DUPLICATE_EVENT
ORD-07277,Delivery Confirmed,2025-12-01 23:48:42.612082,,Online,South,NULL_RESOURCE
ORD-07277,SAP Booking,,SAP_EWM,Online,South,MISSING_TIMESTAMP
ORD-07278,Payment Confirmed,2025-07-23 11:35:48.732601,,Online,West,NULL_RESOURCE
ORD-07281,Packing,2025-08-24 19:48:21.300982,,Online,North,NULL_RESOURCE
ORD-07288,Dispatch,,Logistics,Online,Online,MISSING_TIMESTAMP
ORD-07291,SAP Booking,,SAP_EWM,Online,West,MISSING_TIMESTAMP
ORD-07298,Collected by Customer,,POS_Terminal,ClickCollect,South,MISSING_TIMESTAMP
ORD-07303,Payment Confirmed,2025-11-27 14:28:11.810557,,Marketplace,Online,NULL_RESOURCE
ORD-07316,Order Placed,2025-07-28 15:38:00.000000,,ClickCollect,Online,NULL_RESOURCE
ORD-07316,Picking,2025-07-28 16:00:23.108732,,ClickCollect,Online,NULL_RESOURCE
ORD-07321,Delivery Confirmed,,Carrier,Online,East,MISSING_TIMESTAMP
ORD-07323,Payment Confirmed,2025-03-21 20:10:25.503833,,Marketplace,East,NULL_RESOURCE
ORD-07323,Picking,2025-03-21 20:21:08.952657,,Marketplace,East,NULL_RESOURCE
ORD-07326,Dispatch,,Logistics,Marketplace,West,MISSING_TIMESTAMP
ORD-07332,Store Assignment,,StoreSystem,ClickCollect,West,MISSING_TIMESTAMP
ORD-07336,SAP Booking,,SAP_EWM,ClickCollect,Online,MISSING_TIMESTAMP
ORD-07337,Packing,2025-10-19 12:36:30.326765,,Online,East,NULL_RESOURCE
ORD-07340,Picking,,,ClickCollect,West,NULL_RESOURCE
ORD-07341,Delivery Confirmed,2025-12-31 21:55:01.859431,,Online,North,NULL_RESOURCE
ORD-07342,Payment Confirmed,,PaymentGateway,Marketplace,North,MISSING_TIMESTAMP
ORD-07345,Dispatch,2025-10-07 13:23:38.527579,,Marketplace,East,NULL_RESOURCE
ORD-07349,Store Assignment,,StoreSystem,ClickCollect,Online,MISSING_TIMESTAMP
ORD-07350,SAP Booking,,SAP_EWM,ClickCollect,North,MISSING_TIMESTAMP
ORD-07357,Order Placed,2025-04-19 19:31:00.000000,Website,Online,Online,DUPLICATE_EVENT
ORD-07357,Payment Confirmed,2025-04-19 19:34:03.645362,PaymentGateway,Online,Online,DUPLICATE_EVENT
ORD-07357,SAP Booking,2025-04-19 19:35:35.078433,SAP_EWM,Online,Online,DUPLICATE_EVENT
ORD-07357,Warehouse Assignment,2025-04-19 19:44:57.508026,WMS,Online,Online,DUPLICATE_EVENT
ORD-07357,Picking,2025-04-19 19:48:52.210759,Warehouse_Staff,Online,Online,DUPLICATE_EVENT
ORD-07357,Packing,2025-04-19 20:33:47.368546,Warehouse_Staff,Online,Online,DUPLICATE_EVENT
ORD-07357,Dispatch,2025-04-19 21:04:53.696666,Logistics,Online,Online,DUPLICATE_EVENT
ORD-07357,Delivery Confirmed,2025-04-19 21:20:44.377581,Carrier,Online,Online,DUPLICATE_EVENT
ORD-07359,Collected by Customer,2025-12-23 20:27:33.190094,,ClickCollect,North,NULL_RESOURCE
ORD-07364,Packing,,Warehouse_Staff,Online,North,MISSING_TIMESTAMP
ORD-07368,Ready for Collection,2025-02-07 09:13:55.792637,,ClickCollect,North,NULL_RESOURCE
ORD-07368,Store Assignment,,StoreSystem,ClickCollect,North,MISSING_TIMESTAMP
ORD-07369,Dispatch,2025-10-30 21:41:56.830459,,Marketplace,Online,NULL_RESOURCE
ORD-07369,Delivery Confirmed,2027-06-01 00:00:00.000000,Carrier,Marketplace,Online,FUTURE_TIMESTAMP
ORD-07371,SAP Booking,,SAP_EWM,Online,East,MISSING_TIMESTAMP
ORD-07379,Warehouse Assignment,2025-02-18 11:52:14.228445,,Online,Online,NULL_RESOURCE
ORD-07381,Collected by Customer,,POS_Terminal,ClickCollect,North,MISSING_TIMESTAMP
ORD-07392,Order Placed,,Website,Online,South,MISSING_TIMESTAMP
ORD-07394,Order Placed,,Website,ClickCollect,East,MISSING_TIMESTAMP
ORD-07397,SAP Booking,2027-06-01 00:00:00.000000,SAP_EWM,Online,South,FUTURE_TIMESTAMP
ORD-07402,Order Placed,2025-05-18 06:00:00.000000,,ClickCollect,West,NULL_RESOURCE
ORD-07410,Delivery Confirmed,2027-06-01 00:00:00.000000,Carrier,Online,West,FUTURE_TIMESTAMP
ORD-07411,Payment Confirmed,,PaymentGateway,Online,South,MISSING_TIMESTAMP
ORD-07413,Picking,2025-03-21 15:12:08.616482,,Online,West,NULL_RESOURCE
ORD-07416,Packing,,Warehouse_Staff,Online,South,MISSING_TIMESTAMP
ORD-07416,Dispatch,,Logistics,Online,South,MISSING_TIMESTAMP
ORD-07417,Packing,2025-08-24 13:42:58.750310,,Online,East,NULL_RESOURCE
ORD-07418,Payment Confirmed,,PaymentGateway,Marketplace,Online,MISSING_TIMESTAMP
ORD-07420,Dispatch,2025-03-03 20:28:23.133023,,Online,South,NULL_RESOURCE
ORD-07420,Picking,,Warehouse_Staff,Online,South,MISSING_TIMESTAMP
ORD-07423,SAP Booking,,SAP_EWM,ClickCollect,East,MISSING_TIMESTAMP
ORD-07425,SAP Booking,,SAP_EWM,Online,South,MISSING_TIMESTAMP
ORD-07427,Packing,,Warehouse_Staff,Online,North,MISSING_TIMESTAMP
ORD-07428,Picking,,Store_Staff,ClickCollect,Online,MISSING_TIMESTAMP
ORD-07429,Picking,,Warehouse_Staff,Marketplace,Online,MISSING_TIMESTAMP
ORD-07432,Warehouse Assignment,,WMS,Online,East,MISSING_TIMESTAMP
ORD-07440,SAP Booking,2025-09-17 14:38:39.244488,,Online,South,NULL_RESOURCE
ORD-07443,Store Assignment,,StoreSystem,ClickCollect,East,MISSING_TIMESTAMP
ORD-07450,Collected by Customer,2025-01-03 07:29:17.801175,,ClickCollect,West,NULL_RESOURCE
ORD-07452,Dispatch,2027-06-01 00:00:00.000000,Logistics,Online,West,FUTURE_TIMESTAMP
ORD-07464,Store Assignment,,StoreSystem,ClickCollect,Online,MISSING_TIMESTAMP
ORD-07477,Delivery Confirmed,2027-06-01 00:00:00.000000,Carrier,Online,Online,FUTURE_TIMESTAMP
ORD-07483,Order Placed,2025-11-30 12:12:00.000000,,Online,South,NULL_RESOURCE
ORD-07483,Dispatch,,Logistics,Online,South,MISSING_TIMESTAMP
ORD-07487,Picking,,Warehouse_Staff,Online,West,MISSING_TIMESTAMP
ORD-07492,Packing,,Warehouse_Staff,Marketplace,East,MISSING_TIMESTAMP
ORD-07493,SAP Booking,,SAP_EWM,Online,Online,MISSING_TIMESTAMP
ORD-07494,Payment Confirmed,,PaymentGateway,Online,North,MISSING_TIMESTAMP
ORD-07500,Store Assignment,,StoreSystem,ClickCollect,North,MISSING_TIMESTAMP
ORD-07501,Ready for Collection,2025-10-26 09:56:29.684012,,ClickCollect,South,NULL_RESOURCE
ORD-07505,Warehouse Assignment,2025-08-24 14:15:32.111980,,Online,East,NULL_RESOURCE
ORD-07507,Ready for Collection,2025-07-22 08:28:02.867830,,ClickCollect,Online,NULL_RESOURCE
ORD-07507,SAP Booking,,SAP_EWM,ClickCollect,Online,MISSING_TIMESTAMP
ORD-07514,Store Assignment,2027-06-01 00:00:00.000000,StoreSystem,ClickCollect,East,FUTURE_TIMESTAMP
ORD-07522,Order Placed,2025-03-25 11:58:00.000000,Marketplace_API,Marketplace,West,DUPLICATE_EVENT
ORD-07522,Marketplace Sync,2025-03-25 11:59:49.808814,SAP_EWM,Marketplace,West,DUPLICATE_EVENT
ORD-07522,Payment Confirmed,2025-03-25 12:21:34.517577,PaymentGateway,Marketplace,West,DUPLICATE_EVENT
ORD-07522,Warehouse Assignment,2025-03-25 12:36:06.395079,WMS,Marketplace,West,DUPLICATE_EVENT
ORD-07522,Picking,2025-03-25 12:38:49.080232,Warehouse_Staff,Marketplace,West,DUPLICATE_EVENT
ORD-07522,Packing,2025-03-25 13:50:09.289043,Warehouse_Staff,Marketplace,West,DUPLICATE_EVENT
ORD-07522,Dispatch,2025-03-25 14:07:18.648471,Logistics,Marketplace,West,DUPLICATE_EVENT
ORD-07522,Delivery Confirmed,2025-03-25 14:15:49.228056,Carrier,Marketplace,West,DUPLICATE_EVENT
ORD-07522,SAP Booking,2027-06-01 00:00:00.000000,SAP_EWM,Marketplace,West,FUTURE_TIMESTAMP
ORD-07524,Packing,,Warehouse_Staff,Marketplace,West,MISSING_TIMESTAMP
ORD-07526,Ready for Collection,,StoreSystem,ClickCollect,Online,MISSING_TIMESTAMP
ORD-07529,Warehouse Assignment,,WMS,Online,North,MISSING_TIMESTAMP
ORD-07531,Collected by Customer,,POS_Terminal,ClickCollect,South,MISSING_TIMESTAMP
ORD-07535,Warehouse Assignment,2027-06-01 00:00:00.000000,WMS,Online,North,FUTURE_TIMESTAMP
ORD-07540,Dispatch,2027-06-01 00:00:00.000000,Logistics,Online,North,FUTURE_TIMESTAMP
ORD-07540,Warehouse Assignment,,WMS,Online,North,MISSING_TIMESTAMP
ORD-07542,Warehouse Assignment,,WMS,Online,South,MISSING_TIMESTAMP
ORD-07542,Picking,,Warehouse_Staff,Online,South,MISSING_TIMESTAMP
ORD-07543,Order Placed,2025-10-23 12:50:00.000000,Website,ClickCollect,Online,DUPLICATE_EVENT
ORD-07543,Payment Confirmed,2025-10-23 12:52:21.210175,PaymentGateway,ClickCollect,Online,DUPLICATE_EVENT
ORD-07543,SAP Booking,2025-10-23 12:55:14.256652,SAP_EWM,ClickCollect,Online,DUPLICATE_EVENT
ORD-07543,Store Assignment,2025-10-23 13:09:31.792606,StoreSystem,ClickCollect,Online,DUPLICATE_EVENT
ORD-07543,Picking,2025-10-23 13:11:37.604935,Store_Staff,ClickCollect,Online,DUPLICATE_EVENT
ORD-07543,Ready for Collection,2025-10-23 13:41:59.172272,StoreSystem,ClickCollect,Online,DUPLICATE_EVENT
ORD-07543,Collected by Customer,2025-10-23 13:46:06.722567,POS_Terminal,ClickCollect,Online,DUPLICATE_EVENT
ORD-07545,SAP Booking,2025-06-23 08:40:14.970115,,ClickCollect,North,NULL_RESOURCE
ORD-07549,Dispatch,2025-07-07 17:54:46.019141,,Online,East,NULL_RESOURCE
ORD-07553,Order Placed,,Website,Online,East,MISSING_TIMESTAMP
ORD-07568,Order Placed,2025-10-03 21:28:00.000000,,ClickCollect,North,NULL_RESOURCE
ORD-07569,Ready for Collection,2025-09-09 13:51:55.848616,,ClickCollect,North,NULL_RESOURCE
ORD-07571,Order Placed,2025-06-07 10:56:00.000000,Website,Online,South,DUPLICATE_EVENT
ORD-07571,SAP Booking,2025-06-07 11:00:43.743128,SAP_EWM,Online,South,DUPLICATE_EVENT
ORD-07571,Warehouse Assignment,2025-06-07 11:07:54.695658,WMS,Online,South,DUPLICATE_EVENT
ORD-07571,Picking,2025-06-07 11:10:51.646386,Warehouse_Staff,Online,South,DUPLICATE_EVENT
ORD-07571,Packing,2025-06-07 12:26:40.607499,Warehouse_Staff,Online,South,DUPLICATE_EVENT
ORD-07571,Dispatch,2025-06-07 12:39:56.508226,Logistics,Online,South,DUPLICATE_EVENT
ORD-07571,Delivery Confirmed,2025-06-07 12:53:20.383590,Carrier,Online,South,DUPLICATE_EVENT
ORD-07571,Payment Confirmed,,PaymentGateway,Online,South,MISSING_TIMESTAMP
ORD-07571,Payment Confirmed,,PaymentGateway,Online,South,DUPLICATE_EVENT
ORD-07573,Dispatch,,Logistics,Online,East,MISSING_TIMESTAMP
ORD-07576,Dispatch,,Logistics,Marketplace,South,MISSING_TIMESTAMP
ORD-07577,SAP Booking,2025-12-09 06:19:35.812443,,Online,West,NULL_RESOURCE
ORD-07584,Picking,,Warehouse_Staff,Online,East,MISSING_TIMESTAMP
ORD-07587,Collected by Customer,2025-03-21 12:51:17.864826,,ClickCollect,East,NULL_RESOURCE
ORD-07588,SAP Booking,,SAP_EWM,Online,West,MISSING_TIMESTAMP
ORD-07593,Picking,2027-06-01 00:00:00.000000,Warehouse_Staff,Online,East,FUTURE_TIMESTAMP
ORD-07597,Warehouse Assignment,2025-12-24 14:08:38.035770,,Marketplace,East,NULL_RESOURCE
ORD-07607,Collected by Customer,,POS_Terminal,ClickCollect,West,MISSING_TIMESTAMP
ORD-07609,Warehouse Assignment,,WMS,Online,South,MISSING_TIMESTAMP
ORD-07613,Order Placed,,Website,ClickCollect,South,MISSING_TIMESTAMP
ORD-07616,Warehouse Assignment,,WMS,Marketplace,South,MISSING_TIMESTAMP
ORD-07618,Dispatch,,Logistics,Marketplace,Online,MISSING_TIMESTAMP
ORD-07621,Picking,2025-04-05 09:38:05.543780,,Online,West,NULL_RESOURCE
ORD-07630,Picking,,Warehouse_Staff,Online,Online,MISSING_TIMESTAMP
ORD-07633,Collected by Customer,,POS_Terminal,ClickCollect,East,MISSING_TIMESTAMP
ORD-07638,Delivery Confirmed,2025-10-04 10:07:12.825808,,Marketplace,East,NULL_RESOURCE
ORD-07644,Picking,,Store_Staff,ClickCollect,East,MISSING_TIMESTAMP
ORD-07645,Picking,,Warehouse_Staff,Online,East,MISSING_TIMESTAMP
ORD-07646,Warehouse Assignment,2025-02-26 21:17:42.666025,,Online,North,NULL_RESOURCE
ORD-07651,Order Placed,2025-01-31 18:58:00.000000,Website,Online,West,DUPLICATE_EVENT
ORD-07651,Payment Confirmed,2025-01-31 19:01:50.162494,PaymentGateway,Online,West,DUPLICATE_EVENT
ORD-07651,SAP Booking,2025-01-31 19:04:39.342039,SAP_EWM,Online,West,DUPLICATE_EVENT
ORD-07651,Warehouse Assignment,2025-01-31 19:14:08.378433,,Online,West,NULL_RESOURCE
ORD-07651,Picking,2025-01-31 19:18:48.843422,Warehouse_Staff,Online,West,DUPLICATE_EVENT
ORD-07651,Packing,2025-01-31 20:17:39.435170,Warehouse_Staff,Online,West,DUPLICATE_EVENT
ORD-07651,Dispatch,2025-01-31 20:32:51.179347,Logistics,Online,West,DUPLICATE_EVENT
ORD-07651,Delivery Confirmed,2025-01-31 20:39:18.888430,Carrier,Online,West,DUPLICATE_EVENT
ORD-07653,Ready for Collection,,StoreSystem,ClickCollect,East,MISSING_TIMESTAMP
ORD-07659,Order Placed,2025-10-18 15:35:00.000000,,ClickCollect,Online,NULL_RESOURCE
ORD-07663,Order Placed,2027-06-01 00:00:00.000000,Website,Online,West,FUTURE_TIMESTAMP
ORD-07668,Ready for Collection,2025-01-30 14:57:48.997882,,ClickCollect,South,NULL_RESOURCE
ORD-07674,Order Placed,,Website,Online,South,MISSING_TIMESTAMP
ORD-07675,Payment Confirmed,,PaymentGateway,Online,Online,MISSING_TIMESTAMP
ORD-07677,Picking,2025-03-28 09:37:39.705215,,Marketplace,North,NULL_RESOURCE
ORD-07677,Warehouse Assignment,,WMS,Marketplace,North,MISSING_TIMESTAMP
ORD-07682,Delivery Confirmed,2025-08-15 19:17:38.943520,,Online,Online,NULL_RESOURCE
ORD-07683,Collected by Customer,2027-06-01 00:00:00.000000,POS_Terminal,ClickCollect,North,FUTURE_TIMESTAMP
ORD-07684,Picking,2025-12-03 09:36:23.012717,,Online,East,NULL_RESOURCE
ORD-07687,SAP Booking,2025-02-11 12:56:19.589425,,ClickCollect,Online,NULL_RESOURCE
ORD-07692,SAP Booking,,SAP_EWM,Online,North,MISSING_TIMESTAMP
ORD-07699,Dispatch,2025-08-24 16:41:03.321740,Warehouse_Staff,Marketplace,North,WRONG_SEQUENCE
ORD-07702,Picking,,Warehouse_Staff,Online,Online,MISSING_TIMESTAMP
ORD-07712,Order Placed,2025-12-03 20:21:00.000000,,ClickCollect,South,NULL_RESOURCE
ORD-07714,Payment Confirmed,,PaymentGateway,Online,East,MISSING_TIMESTAMP
ORD-07717,Order Placed,,Website,Online,West,MISSING_TIMESTAMP
ORD-07719,Dispatch,2025-02-11 00:33:31.055924,,Marketplace,West,NULL_RESOURCE
ORD-07719,Warehouse Assignment,,WMS,Marketplace,West,MISSING_TIMESTAMP
